group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,16489769.0,ns,52234
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17251478.0,ns,52871
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17297937.0,ns,53508
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17794259.0,ns,54145
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17875882.0,ns,54782
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,18021654.0,ns,55419
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,18462642.0,ns,56056
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17844036.0,ns,56693
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,17931306.0,ns,57330
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,18819239.0,ns,57967
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,19326024.0,ns,58604
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,19323303.0,ns,59241
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,18906378.0,ns,59878
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,19588869.0,ns,60515
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,20780923.0,ns,61152
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,19599046.0,ns,61789
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,20039014.0,ns,62426
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,20382118.0,ns,63063
forward msg from pull (nb_writter:5 nb_readder:5),linear object poll,,,,20110110.0,ns,63700
