group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,17289784.0,ns,25491
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,16983443.0,ns,25784
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,17831893.0,ns,26077
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,17751932.0,ns,26370
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,17442358.0,ns,26663
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,18192973.0,ns,26956
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,18626473.0,ns,27249
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,17262765.0,ns,27542
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,13610216.0,ns,27835
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,19053052.0,ns,28128
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,18950870.0,ns,28421
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,19497457.0,ns,28714
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,20211847.0,ns,29007
forward msg from pull (nb_writter:1 nb_readder:1),none object poll,,,,19882846.0,ns,29300
