group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10582369.0,ns,247950
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10683501.0,ns,252300
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10844104.0,ns,256650
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,10994338.0,ns,261000
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,11997171.0,ns,265350
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,11722915.0,ns,269700
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,11654560.0,ns,274050
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,11991667.0,ns,278400
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,12079735.0,ns,282750
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13295008.0,ns,287100
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,12421998.0,ns,291450
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13023079.0,ns,295800
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13270661.0,ns,300150
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13221805.0,ns,304500
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13948700.0,ns,308850
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13703698.0,ns,313200
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14239003.0,ns,317550
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14005001.0,ns,321900
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14046106.0,ns,326250
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14415277.0,ns,330600
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,13952922.0,ns,334950
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14539858.0,ns,339300
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,14524904.0,ns,343650
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,15553757.0,ns,348000
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,15255782.0,ns,352350
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,15653219.0,ns,356700
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,15588887.0,ns,361050
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,16063855.0,ns,365400
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,15793640.0,ns,369750
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,16139961.0,ns,374100
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,16082835.0,ns,378450
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,16629009.0,ns,382800
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17376752.0,ns,387150
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17446343.0,ns,391500
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17950406.0,ns,395850
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,18172706.0,ns,400200
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17299421.0,ns,404550
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,18116587.0,ns,408900
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,18635384.0,ns,413250
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,18850090.0,ns,417600
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17958544.0,ns,421950
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,17834472.0,ns,426300
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,19308178.0,ns,430650
forward msg from pull (nb_writter:1 nb_readder:1),linear object poll,,,,18504180.0,ns,435000
