group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10284331.0,ns,50648
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10095779.0,ns,51622
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10824124.0,ns,52596
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,10278753.0,ns,53570
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,11400285.0,ns,54544
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,11394969.0,ns,55518
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,11673890.0,ns,56492
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,11913986.0,ns,57466
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,12343788.0,ns,58440
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,12306596.0,ns,59414
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,12771624.0,ns,60388
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,12687231.0,ns,61362
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,12026292.0,ns,62336
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13015671.0,ns,63310
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13617198.0,ns,64284
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13212896.0,ns,65258
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13681954.0,ns,66232
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13416398.0,ns,67206
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,13824898.0,ns,68180
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,14419254.0,ns,69154
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,14811749.0,ns,70128
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15084463.0,ns,71102
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,14861933.0,ns,72076
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15644752.0,ns,73050
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15464436.0,ns,74024
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,14668736.0,ns,74998
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15615662.0,ns,75972
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15966941.0,ns,76946
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17234997.0,ns,77920
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,16487972.0,ns,78894
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,16458365.0,ns,79868
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17192089.0,ns,80842
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15499748.0,ns,81816
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,15733592.0,ns,82790
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17655182.0,ns,83764
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,18644298.0,ns,84738
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17703414.0,ns,85712
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17124420.0,ns,86686
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,17939001.0,ns,87660
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,18402955.0,ns,88634
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,19631273.0,ns,89608
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,18139933.0,ns,90582
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,18999033.0,ns,91556
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,19568070.0,ns,92530
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,19471425.0,ns,93504
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,19976064.0,ns,94478
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,20286279.0,ns,95452
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,19780226.0,ns,96426
forward msg from pull (nb_writter:1 nb_readder:5),mutex object poll,,,,18686693.0,ns,97400
